lpn_number,delivery_number,delivery_detail_id,serial_number,asset_tag,requested_by_user_id,creation_date,,Process_Area,Root_Cause_Tag,Context_Summary,SLA_Flag
LPN-0000004,DEL-000121,700172,SNOUB3RMDN,AST-ZXMXCD,L8FY9J,2025-10-12,0.0,Outbound Logistics,,SERIAL SNOUB3RMDN in LPN LPN-0000004 (delivery DEL-000121) Created: 2025-10-12. Asset tag present.,
LPN-0000004,DEL-000121,700172,SN17UATTFA,AST-93MX9M,L8FY9J,2025-10-12,0.0,Outbound Logistics,,SERIAL SN17UATTFA in LPN LPN-0000004 (delivery DEL-000121) Created: 2025-10-12. Asset tag present.,
LPN-0000004,DEL-000121,700172,SN4PRHXITA,AST-1RWVWL,L8FY9J,2025-10-12,0.0,Outbound Logistics,,SERIAL SN4PRHXITA in LPN LPN-0000004 (delivery DEL-000121) Created: 2025-10-12. Asset tag present.,
LPN-0000004,DEL-000121,700172,SNEYGSUJ72,AST-1LMBHJ,L8FY9J,2025-10-12,0.0,Outbound Logistics,,SERIAL SNEYGSUJ72 in LPN LPN-0000004 (delivery DEL-000121) Created: 2025-10-12. Asset tag present.,
LPN-0000004,DEL-000121,700172,SNM4CRU6PW,AST-A471I6,L8FY9J,2025-10-12,0.0,Outbound Logistics,,SERIAL SNM4CRU6PW in LPN LPN-0000004 (delivery DEL-000121) Created: 2025-10-12. Asset tag present.,
LPN-0000211,DEL-000053,700173,SNWUDYBJBP,AST-9XJ422,OB7GRJ,2025-08-04,0.0,Outbound Logistics,,SERIAL SNWUDYBJBP in LPN LPN-0000211 (delivery DEL-000053) Created: 2025-08-04. Asset tag present.,
LPN-0000211,DEL-000053,700173,SNH1PQWXN9,AST-TA4VIZ,OB7GRJ,2025-08-04,0.0,Outbound Logistics,,SERIAL SNH1PQWXN9 in LPN LPN-0000211 (delivery DEL-000053) Created: 2025-08-04. Asset tag present.,
LPN-0000042,DEL-000056,700174,SNP5GB4VG1,AST-MVF1EX,CUCVCE,2025-09-28,0.0,Outbound Logistics,,SERIAL SNP5GB4VG1 in LPN LPN-0000042 (delivery DEL-000056) Created: 2025-09-28. Asset tag present.,
LPN-0000042,DEL-000056,700174,SNPL6S51BQ,AST-31NVP2,CUCVCE,2025-09-28,0.0,Outbound Logistics,,SERIAL SNPL6S51BQ in LPN LPN-0000042 (delivery DEL-000056) Created: 2025-09-28. Asset tag present.,
LPN-0000042,DEL-000056,700174,SN4XS4VQEZ,AST-S8IBNI,CUCVCE,2025-09-28,0.0,Outbound Logistics,,SERIAL SN4XS4VQEZ in LPN LPN-0000042 (delivery DEL-000056) Created: 2025-09-28. Asset tag present.,
LPN-0000042,DEL-000056,700174,SNIJ7VJ3ME,AST-5839R2,CUCVCE,2025-09-28,0.0,Outbound Logistics,,SERIAL SNIJ7VJ3ME in LPN LPN-0000042 (delivery DEL-000056) Created: 2025-09-28. Asset tag present.,
LPN-0000100,DEL-000217,700175,SNPDSZUMSF,AST-E6R79M,OYTI1H,2025-10-12,0.0,Outbound Logistics,,SERIAL SNPDSZUMSF in LPN LPN-0000100 (delivery DEL-000217) Created: 2025-10-12. Asset tag present.,
LPN-0000100,DEL-000217,700175,SNAAFQY2XH,AST-ABYPR1,OYTI1H,2025-10-12,0.0,Outbound Logistics,,SERIAL SNAAFQY2XH in LPN LPN-0000100 (delivery DEL-000217) Created: 2025-10-12. Asset tag present.,
LPN-0000100,DEL-000217,700175,SNJDK7RLYY,AST-ETPZQI,OYTI1H,2025-10-12,0.0,Outbound Logistics,,SERIAL SNJDK7RLYY in LPN LPN-0000100 (delivery DEL-000217) Created: 2025-10-12. Asset tag present.,
LPN-0000100,DEL-000217,700175,SNMESHB8MD,AST-3QK9YA,OYTI1H,2025-10-12,0.0,Outbound Logistics,,SERIAL SNMESHB8MD in LPN LPN-0000100 (delivery DEL-000217) Created: 2025-10-12. Asset tag present.,
LPN-0000177,DEL-000079,700176,SN55N95DZ6,AST-PJ8JAQ,7O69KA,2025-08-23,0.0,Outbound Logistics,,SERIAL SN55N95DZ6 in LPN LPN-0000177 (delivery DEL-000079) Created: 2025-08-23. Asset tag present.,
LPN-0000177,DEL-000079,700176,SNS85NLL06,AST-05SSJA,7O69KA,2025-08-23,0.0,Outbound Logistics,,SERIAL SNS85NLL06 in LPN LPN-0000177 (delivery DEL-000079) Created: 2025-08-23. Asset tag present.,
LPN-0000177,DEL-000079,700176,SNU4A92HJX,AST-X0VN09,7O69KA,2025-08-23,0.0,Outbound Logistics,,SERIAL SNU4A92HJX in LPN LPN-0000177 (delivery DEL-000079) Created: 2025-08-23. Asset tag present.,
LPN-0000177,DEL-000079,700176,SN7BICSFBY,AST-TN2LYM,7O69KA,2025-08-23,0.0,Outbound Logistics,,SERIAL SN7BICSFBY in LPN LPN-0000177 (delivery DEL-000079) Created: 2025-08-23. Asset tag present.,
LPN-0000177,DEL-000079,700176,SNS7OXO3TO,AST-G3MVBQ,7O69KA,2025-08-23,0.0,Outbound Logistics,,SERIAL SNS7OXO3TO in LPN LPN-0000177 (delivery DEL-000079) Created: 2025-08-23. Asset tag present.,
LPN-0000068,DEL-000162,700177,SN4R2LOKVP,AST-4MDB02,MA4KGM,2025-09-04,0.0,Outbound Logistics,,SERIAL SN4R2LOKVP in LPN LPN-0000068 (delivery DEL-000162) Created: 2025-09-04. Asset tag present.,
LPN-0000082,DEL-000147,700178,SNETZVASE0,AST-WHDXWU,20G9EP,2025-10-05,0.0,Outbound Logistics,,SERIAL SNETZVASE0 in LPN LPN-0000082 (delivery DEL-000147) Created: 2025-10-05. Asset tag present.,
LPN-0000082,DEL-000147,700178,SN5CROL083,AST-XEC4EB,20G9EP,2025-10-05,0.0,Outbound Logistics,,SERIAL SN5CROL083 in LPN LPN-0000082 (delivery DEL-000147) Created: 2025-10-05. Asset tag present.,
LPN-0000143,DEL-000208,700179,SNZ4CIKBGE,AST-MEVQCN,FBQ9VP,2025-08-07,0.0,Outbound Logistics,,SERIAL SNZ4CIKBGE in LPN LPN-0000143 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000143,DEL-000208,700179,SNABUC20S0,AST-SBGNDL,FBQ9VP,2025-08-07,0.0,Outbound Logistics,,SERIAL SNABUC20S0 in LPN LPN-0000143 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000143,DEL-000208,700179,SN29E79NRS,AST-DXVEAD,FBQ9VP,2025-08-07,0.0,Outbound Logistics,,SERIAL SN29E79NRS in LPN LPN-0000143 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000143,DEL-000208,700179,SN6RUZ3CEP,AST-WSL88I,FBQ9VP,2025-08-07,0.0,Outbound Logistics,,SERIAL SN6RUZ3CEP in LPN LPN-0000143 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000145,DEL-000202,700180,SNIBMZCNDG,AST-G50M61,RFNYJW,2025-09-19,0.0,Outbound Logistics,,SERIAL SNIBMZCNDG in LPN LPN-0000145 (delivery DEL-000202) Created: 2025-09-19. Asset tag present.,
LPN-0000145,DEL-000202,700180,SN7OI7284S,AST-IHPIZZ,RFNYJW,2025-09-19,0.0,Outbound Logistics,,SERIAL SN7OI7284S in LPN LPN-0000145 (delivery DEL-000202) Created: 2025-09-19. Asset tag present.,
LPN-0000145,DEL-000202,700180,SN5Z1V9FQG,AST-01QY23,RFNYJW,2025-09-19,0.0,Outbound Logistics,,SERIAL SN5Z1V9FQG in LPN LPN-0000145 (delivery DEL-000202) Created: 2025-09-19. Asset tag present.,
LPN-0000142,DEL-000208,700181,SNDF5UC491,AST-O6VPZZ,2DE6MQ,2025-08-07,0.0,Outbound Logistics,,SERIAL SNDF5UC491 in LPN LPN-0000142 (delivery DEL-000208) Created: 2025-08-07. Asset tag present.,
LPN-0000088,DEL-000114,700182,SNZRZFKQ3W,AST-6ZOYLU,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNZRZFKQ3W in LPN LPN-0000088 (delivery DEL-000114) Created: 2025-10-13. Asset tag present.,
LPN-0000088,DEL-000114,700182,SNP5RLE4TI,AST-61PDYV,FG9OIJ,2025-10-13,0.0,Outbound Logistics,,SERIAL SNP5RLE4TI in LPN LPN-0000088 (delivery DEL-000114) Created: 2025-10-13. Asset tag present.,
LPN-0000126,DEL-000035,700183,SN6SM8W09W,AST-JMNKRT,O6EEIL,2025-09-08,0.0,Outbound Logistics,,SERIAL SN6SM8W09W in LPN LPN-0000126 (delivery DEL-000035) Created: 2025-09-08. Asset tag present.,
LPN-0000126,DEL-000035,700183,SNFOX7CPUS,AST-V5AK2S,O6EEIL,2025-09-08,0.0,Outbound Logistics,,SERIAL SNFOX7CPUS in LPN LPN-0000126 (delivery DEL-000035) Created: 2025-09-08. Asset tag present.,
LPN-0000022,DEL-000006,700184,SN2P9NONUF,AST-KCWICP,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SN2P9NONUF in LPN LPN-0000022 (delivery DEL-000006) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000006,700184,SNUBBFQTCZ,AST-IQY53F,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SNUBBFQTCZ in LPN LPN-0000022 (delivery DEL-000006) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000006,700184,SNJQCR20X6,AST-BUIXKS,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SNJQCR20X6 in LPN LPN-0000022 (delivery DEL-000006) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000006,700184,SNG0D7YO6U,AST-FKZCJE,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SNG0D7YO6U in LPN LPN-0000022 (delivery DEL-000006) Created: 2025-09-23. Asset tag present.,
LPN-0000022,DEL-000006,700184,SNXEK8VO3L,AST-V447CS,JT1R8Y,2025-09-23,0.0,Outbound Logistics,,SERIAL SNXEK8VO3L in LPN LPN-0000022 (delivery DEL-000006) Created: 2025-09-23. Asset tag present.,
LPN-0000234,DEL-000163,700185,SNOX3V5ZS1,AST-1K82PP,QQI8PV,2025-09-29,0.0,Outbound Logistics,,SERIAL SNOX3V5ZS1 in LPN LPN-0000234 (delivery DEL-000163) Created: 2025-09-29. Asset tag present.,
LPN-0000234,DEL-000163,700185,SNU181UE7H,AST-NT50JZ,QQI8PV,2025-09-29,0.0,Outbound Logistics,,SERIAL SNU181UE7H in LPN LPN-0000234 (delivery DEL-000163) Created: 2025-09-29. Asset tag present.,
LPN-0000234,DEL-000163,700185,SNIYUD4JYE,AST-T08GQZ,QQI8PV,2025-09-29,0.0,Outbound Logistics,,SERIAL SNIYUD4JYE in LPN LPN-0000234 (delivery DEL-000163) Created: 2025-09-29. Asset tag present.,
LPN-0000234,DEL-000163,700185,SNBTEWD2PY,AST-TC9MML,QQI8PV,2025-09-29,0.0,Outbound Logistics,,SERIAL SNBTEWD2PY in LPN LPN-0000234 (delivery DEL-000163) Created: 2025-09-29. Asset tag present.,
LPN-0000234,DEL-000163,700185,SNLYKDZ77B,AST-5A9QL4,QQI8PV,2025-09-29,0.0,Outbound Logistics,,SERIAL SNLYKDZ77B in LPN LPN-0000234 (delivery DEL-000163) Created: 2025-09-29. Asset tag present.,
LPN-0000178,DEL-000143,700186,SN8SH89LNP,AST-X4UODH,KQN11A,2025-09-15,0.0,Outbound Logistics,,SERIAL SN8SH89LNP in LPN LPN-0000178 (delivery DEL-000143) Created: 2025-09-15. Asset tag present.,
LPN-0000178,DEL-000143,700186,SNOXR25SM3,AST-NWNML9,KQN11A,2025-09-15,0.0,Outbound Logistics,,SERIAL SNOXR25SM3 in LPN LPN-0000178 (delivery DEL-000143) Created: 2025-09-15. Asset tag present.,
LPN-0000178,DEL-000143,700186,SNA7DGZ9TN,AST-1WTBEH,KQN11A,2025-09-15,0.0,Outbound Logistics,,SERIAL SNA7DGZ9TN in LPN LPN-0000178 (delivery DEL-000143) Created: 2025-09-15. Asset tag present.,
LPN-0000178,DEL-000143,700186,SN0MYMJBOE,AST-AOHMN6,KQN11A,2025-09-15,0.0,Outbound Logistics,,SERIAL SN0MYMJBOE in LPN LPN-0000178 (delivery DEL-000143) Created: 2025-09-15. Asset tag present.,
LPN-0000178,DEL-000106,700187,SNL768DL5A,AST-VEXKR9,KQN11A,2025-09-19,0.0,Outbound Logistics,,SERIAL SNL768DL5A in LPN LPN-0000178 (delivery DEL-000106) Created: 2025-09-19. Asset tag present.,
LPN-0000178,DEL-000106,700187,SNH4ZLERT2,AST-H0A6UH,KQN11A,2025-09-19,0.0,Outbound Logistics,,SERIAL SNH4ZLERT2 in LPN LPN-0000178 (delivery DEL-000106) Created: 2025-09-19. Asset tag present.,
LPN-0000168,DEL-000204,700188,SNO5L3X5K5,AST-KLRKA9,FZ7CEX,2025-10-15,0.0,Outbound Logistics,,SERIAL SNO5L3X5K5 in LPN LPN-0000168 (delivery DEL-000204) Created: 2025-10-15. Asset tag present.,
LPN-0000168,DEL-000204,700188,SN3HYIWOID,AST-SC11LX,FZ7CEX,2025-10-15,0.0,Outbound Logistics,,SERIAL SN3HYIWOID in LPN LPN-0000168 (delivery DEL-000204) Created: 2025-10-15. Asset tag present.,
LPN-0000168,DEL-000204,700188,SN4EO8TBV7,AST-GQFG41,FZ7CEX,2025-10-15,0.0,Outbound Logistics,,SERIAL SN4EO8TBV7 in LPN LPN-0000168 (delivery DEL-000204) Created: 2025-10-15. Asset tag present.,
LPN-0000168,DEL-000204,700188,SNXA6FJ2BW,AST-9VHAXK,FZ7CEX,2025-10-15,0.0,Outbound Logistics,,SERIAL SNXA6FJ2BW in LPN LPN-0000168 (delivery DEL-000204) Created: 2025-10-15. Asset tag present.,
LPN-0000212,DEL-000165,700189,SNN7LLYSY3,AST-N4K7WR,TRGTUR,2025-07-13,0.0,Outbound Logistics,,SERIAL SNN7LLYSY3 in LPN LPN-0000212 (delivery DEL-000165) Created: 2025-07-13. Asset tag present.,
LPN-0000212,DEL-000165,700189,SNYKZW21MC,AST-1NCY77,TRGTUR,2025-07-13,0.0,Outbound Logistics,,SERIAL SNYKZW21MC in LPN LPN-0000212 (delivery DEL-000165) Created: 2025-07-13. Asset tag present.,
LPN-0000212,DEL-000165,700189,SN6HN6C67Q,AST-TBDIQQ,TRGTUR,2025-07-13,0.0,Outbound Logistics,,SERIAL SN6HN6C67Q in LPN LPN-0000212 (delivery DEL-000165) Created: 2025-07-13. Asset tag present.,
LPN-0000099,DEL-000039,700190,SNXNO9OM7Y,AST-XVRLHR,4KZ2VI,2025-09-04,0.0,Outbound Logistics,,SERIAL SNXNO9OM7Y in LPN LPN-0000099 (delivery DEL-000039) Created: 2025-09-04. Asset tag present.,
LPN-0000099,DEL-000039,700190,SN4R6I9XZZ,AST-YFNGOM,4KZ2VI,2025-09-04,0.0,Outbound Logistics,,SERIAL SN4R6I9XZZ in LPN LPN-0000099 (delivery DEL-000039) Created: 2025-09-04. Asset tag present.,
LPN-0000099,DEL-000039,700190,SNG205UK2A,AST-Q4FXYW,4KZ2VI,2025-09-04,0.0,Outbound Logistics,,SERIAL SNG205UK2A in LPN LPN-0000099 (delivery DEL-000039) Created: 2025-09-04. Asset tag present.,
LPN-0000099,DEL-000039,700190,SNJYZPXZBJ,AST-98GIW9,4KZ2VI,2025-09-04,0.0,Outbound Logistics,,SERIAL SNJYZPXZBJ in LPN LPN-0000099 (delivery DEL-000039) Created: 2025-09-04. Asset tag present.,
LPN-0000018,DEL-000216,700191,SNIV6107MM,AST-PS08QG,1GH2HA,2025-09-21,0.0,Outbound Logistics,,SERIAL SNIV6107MM in LPN LPN-0000018 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000018,DEL-000216,700191,SNB6Z0V7YN,AST-CYZL44,1GH2HA,2025-09-21,0.0,Outbound Logistics,,SERIAL SNB6Z0V7YN in LPN LPN-0000018 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000018,DEL-000216,700191,SNZ3R9PW0H,AST-G6WISB,1GH2HA,2025-09-21,0.0,Outbound Logistics,,SERIAL SNZ3R9PW0H in LPN LPN-0000018 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000018,DEL-000216,700191,SN33TH8FR3,AST-FKZZIR,1GH2HA,2025-09-21,0.0,Outbound Logistics,,SERIAL SN33TH8FR3 in LPN LPN-0000018 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000018,DEL-000216,700191,SNMF41GIFA,AST-6GXUV5,1GH2HA,2025-09-21,0.0,Outbound Logistics,,SERIAL SNMF41GIFA in LPN LPN-0000018 (delivery DEL-000216) Created: 2025-09-21. Asset tag present.,
LPN-0000080,DEL-000013,700192,SNBPVQEET7,AST-BVF1PW,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SNBPVQEET7 in LPN LPN-0000080 (delivery DEL-000013) Created: 2025-09-14. Asset tag present.,
LPN-0000080,DEL-000013,700192,SN1326BJVC,AST-H6E91J,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SN1326BJVC in LPN LPN-0000080 (delivery DEL-000013) Created: 2025-09-14. Asset tag present.,
LPN-0000080,DEL-000013,700192,SNECE105FB,AST-IHH9I4,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SNECE105FB in LPN LPN-0000080 (delivery DEL-000013) Created: 2025-09-14. Asset tag present.,
LPN-0000080,DEL-000013,700192,SNRVVF6LEB,AST-CQO247,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SNRVVF6LEB in LPN LPN-0000080 (delivery DEL-000013) Created: 2025-09-14. Asset tag present.,
LPN-0000080,DEL-000013,700192,SN8ZTJUQIA,AST-I7QDJP,XQX14A,2025-09-14,0.0,Outbound Logistics,,SERIAL SN8ZTJUQIA in LPN LPN-0000080 (delivery DEL-000013) Created: 2025-09-14. Asset tag present.,
LPN-0000100,DEL-000062,700193,SNGYB8AMZ2,AST-0OEYRH,OYTI1H,2025-09-30,0.0,Outbound Logistics,,SERIAL SNGYB8AMZ2 in LPN LPN-0000100 (delivery DEL-000062) Created: 2025-09-30. Asset tag present.,
LPN-0000100,DEL-000062,700193,SNU597Z036,AST-Q86SW0,OYTI1H,2025-09-30,0.0,Outbound Logistics,,SERIAL SNU597Z036 in LPN LPN-0000100 (delivery DEL-000062) Created: 2025-09-30. Asset tag present.,
LPN-0000182,DEL-000094,700194,SNLTI55CT0,AST-4VLE8A,PYASL4,2025-10-06,0.0,Outbound Logistics,,SERIAL SNLTI55CT0 in LPN LPN-0000182 (delivery DEL-000094) Created: 2025-10-06. Asset tag present.,
LPN-0000190,DEL-000106,700195,SN5MABQSZS,AST-HFLSXJ,VQDHYW,2025-09-18,0.0,Outbound Logistics,,SERIAL SN5MABQSZS in LPN LPN-0000190 (delivery DEL-000106) Created: 2025-09-18. Asset tag present.,
LPN-0000190,DEL-000106,700195,SNFON0KAHN,AST-DAZ2DN,VQDHYW,2025-09-18,0.0,Outbound Logistics,,SERIAL SNFON0KAHN in LPN LPN-0000190 (delivery DEL-000106) Created: 2025-09-18. Asset tag present.,
LPN-0000190,DEL-000106,700195,SNYB2Y5I5I,AST-AKPVC3,VQDHYW,2025-09-18,0.0,Outbound Logistics,,SERIAL SNYB2Y5I5I in LPN LPN-0000190 (delivery DEL-000106) Created: 2025-09-18. Asset tag present.,
LPN-0000001,DEL-000118,700196,SNHM2NXFH8,AST-DNMCNG,BOVI73,2025-09-10,0.0,Outbound Logistics,,SERIAL SNHM2NXFH8 in LPN LPN-0000001 (delivery DEL-000118) Created: 2025-09-10. Asset tag present.,
LPN-0000001,DEL-000118,700196,SNG7N33U2D,AST-F30X40,BOVI73,2025-09-10,0.0,Outbound Logistics,,SERIAL SNG7N33U2D in LPN LPN-0000001 (delivery DEL-000118) Created: 2025-09-10. Asset tag present.,
LPN-0000001,DEL-000118,700196,SN4UJM2WFP,AST-KCI81P,BOVI73,2025-09-10,0.0,Outbound Logistics,,SERIAL SN4UJM2WFP in LPN LPN-0000001 (delivery DEL-000118) Created: 2025-09-10. Asset tag present.,
LPN-0000001,DEL-000118,700196,SNIW775D1H,AST-2AH72U,BOVI73,2025-09-10,0.0,Outbound Logistics,,SERIAL SNIW775D1H in LPN LPN-0000001 (delivery DEL-000118) Created: 2025-09-10. Asset tag present.,
LPN-0000137,DEL-000101,700197,SNES6WQDJT,AST-UZ949W,59W2GQ,2025-08-16,0.0,Outbound Logistics,,SERIAL SNES6WQDJT in LPN LPN-0000137 (delivery DEL-000101) Created: 2025-08-16. Asset tag present.,
LPN-0000137,DEL-000101,700197,SNQ2KW4M4P,AST-N156IT,59W2GQ,2025-08-16,0.0,Outbound Logistics,,SERIAL SNQ2KW4M4P in LPN LPN-0000137 (delivery DEL-000101) Created: 2025-08-16. Asset tag present.,
LPN-0000137,DEL-000101,700197,SNRGQZBVY4,AST-VWYSPH,59W2GQ,2025-08-16,0.0,Outbound Logistics,,SERIAL SNRGQZBVY4 in LPN LPN-0000137 (delivery DEL-000101) Created: 2025-08-16. Asset tag present.,
LPN-0000137,DEL-000101,700197,SN384SMKVX,AST-63GVB1,59W2GQ,2025-08-16,0.0,Outbound Logistics,,SERIAL SN384SMKVX in LPN LPN-0000137 (delivery DEL-000101) Created: 2025-08-16. Asset tag present.,
LPN-0000093,DEL-000147,700198,SNN7ZQR240,AST-JMBXI0,649KIN,2025-10-05,0.0,Outbound Logistics,,SERIAL SNN7ZQR240 in LPN LPN-0000093 (delivery DEL-000147) Created: 2025-10-05. Asset tag present.,
LPN-0000093,DEL-000147,700198,SNRHGD9F9I,AST-NTXW8K,649KIN,2025-10-05,0.0,Outbound Logistics,,SERIAL SNRHGD9F9I in LPN LPN-0000093 (delivery DEL-000147) Created: 2025-10-05. Asset tag present.,
LPN-0000093,DEL-000147,700198,SNHI1GLX5D,AST-GURQX6,649KIN,2025-10-05,0.0,Outbound Logistics,,SERIAL SNHI1GLX5D in LPN LPN-0000093 (delivery DEL-000147) Created: 2025-10-05. Asset tag present.,
LPN-0000093,DEL-000147,700198,SNXJLLE9R8,AST-ZB237R,649KIN,2025-10-05,0.0,Outbound Logistics,,SERIAL SNXJLLE9R8 in LPN LPN-0000093 (delivery DEL-000147) Created: 2025-10-05. Asset tag present.,
LPN-0000026,DEL-000036,700199,SN3T9ADDM6,AST-9C9FIW,Z42EWB,2025-07-11,0.0,Outbound Logistics,,SERIAL SN3T9ADDM6 in LPN LPN-0000026 (delivery DEL-000036) Created: 2025-07-11. Asset tag present.,
LPN-0000015,DEL-000205,700200,SNQD61IAIR,AST-E46TRE,QVUQU3,2025-10-04,0.0,Outbound Logistics,,SERIAL SNQD61IAIR in LPN LPN-0000015 (delivery DEL-000205) Created: 2025-10-04. Asset tag present.,
LPN-0000015,DEL-000205,700200,SN0FXWS929,AST-K7VTQZ,QVUQU3,2025-10-04,0.0,Outbound Logistics,,SERIAL SN0FXWS929 in LPN LPN-0000015 (delivery DEL-000205) Created: 2025-10-04. Asset tag present.,
LPN-0000098,DEL-000184,700201,SNH4PI00DT,AST-1O6UBU,ISC5UO,2025-10-01,0.0,Outbound Logistics,,SERIAL SNH4PI00DT in LPN LPN-0000098 (delivery DEL-000184) Created: 2025-10-01. Asset tag present.,
LPN-0000098,DEL-000184,700201,SNPRSE9YL7,AST-1V5SK4,ISC5UO,2025-10-01,0.0,Outbound Logistics,,SERIAL SNPRSE9YL7 in LPN LPN-0000098 (delivery DEL-000184) Created: 2025-10-01. Asset tag present.,
LPN-0000098,DEL-000184,700201,SNCOBERUNG,AST-YV1DV7,ISC5UO,2025-10-01,0.0,Outbound Logistics,,SERIAL SNCOBERUNG in LPN LPN-0000098 (delivery DEL-000184) Created: 2025-10-01. Asset tag present.,
LPN-0000098,DEL-000184,700201,SNWOV04120,AST-1IO6QP,ISC5UO,2025-10-01,0.0,Outbound Logistics,,SERIAL SNWOV04120 in LPN LPN-0000098 (delivery DEL-000184) Created: 2025-10-01. Asset tag present.,
LPN-0000098,DEL-000184,700201,SNB4L3177P,AST-IBB37M,ISC5UO,2025-10-01,0.0,Outbound Logistics,,SERIAL SNB4L3177P in LPN LPN-0000098 (delivery DEL-000184) Created: 2025-10-01. Asset tag present.,
LPN-0000040,DEL-000100,700202,SNXTAQ11A7,AST-V4YT6J,P5KJ0A,2025-09-10,0.0,Outbound Logistics,,SERIAL SNXTAQ11A7 in LPN LPN-0000040 (delivery DEL-000100) Created: 2025-09-10. Asset tag present.,
LPN-0000040,DEL-000100,700202,SNUZKK1VSE,AST-FDB3X0,P5KJ0A,2025-09-10,0.0,Outbound Logistics,,SERIAL SNUZKK1VSE in LPN LPN-0000040 (delivery DEL-000100) Created: 2025-09-10. Asset tag present.,
LPN-0000101,DEL-000059,700203,SN1BA0IS25,AST-E1THCR,YRGQK5,2025-10-07,0.0,Outbound Logistics,,SERIAL SN1BA0IS25 in LPN LPN-0000101 (delivery DEL-000059) Created: 2025-10-07. Asset tag present.,
LPN-0000101,DEL-000059,700203,SNH0B7D12H,AST-UV9BQ0,YRGQK5,2025-10-07,0.0,Outbound Logistics,,SERIAL SNH0B7D12H in LPN LPN-0000101 (delivery DEL-000059) Created: 2025-10-07. Asset tag present.,
LPN-0000101,DEL-000059,700203,SNCYE0A191,AST-ZRXIKU,YRGQK5,2025-10-07,0.0,Outbound Logistics,,SERIAL SNCYE0A191 in LPN LPN-0000101 (delivery DEL-000059) Created: 2025-10-07. Asset tag present.,
LPN-0000085,DEL-000186,700205,SNCAUDP38C,AST-RS03T3,DHAD0A,2025-09-09,0.0,Outbound Logistics,,SERIAL SNCAUDP38C in LPN LPN-0000085 (delivery DEL-000186) Created: 2025-09-09. Asset tag present.,
LPN-0000085,DEL-000186,700205,SN5SMO6WLJ,AST-MC8GBQ,DHAD0A,2025-09-09,0.0,Outbound Logistics,,SERIAL SN5SMO6WLJ in LPN LPN-0000085 (delivery DEL-000186) Created: 2025-09-09. Asset tag present.,
LPN-0000085,DEL-000186,700205,SNBBHVH24I,AST-VUAWB9,DHAD0A,2025-09-09,0.0,Outbound Logistics,,SERIAL SNBBHVH24I in LPN LPN-0000085 (delivery DEL-000186) Created: 2025-09-09. Asset tag present.,
LPN-0000085,DEL-000186,700205,SNH0583BVA,AST-30XO99,DHAD0A,2025-09-09,0.0,Outbound Logistics,,SERIAL SNH0583BVA in LPN LPN-0000085 (delivery DEL-000186) Created: 2025-09-09. Asset tag present.,
LPN-0000085,DEL-000186,700205,SN0VKLTDWQ,AST-0XWURF,DHAD0A,2025-09-09,0.0,Outbound Logistics,,SERIAL SN0VKLTDWQ in LPN LPN-0000085 (delivery DEL-000186) Created: 2025-09-09. Asset tag present.,
LPN-0000217,DEL-000136,700206,SNIY0O1111,AST-266007,YMND9D,2025-10-10,0.0,Outbound Logistics,,SERIAL SNIY0O1111 in LPN LPN-0000217 (delivery DEL-000136) Created: 2025-10-10. Asset tag present.,
LPN-0000217,DEL-000136,700206,SN9KG8IN7Q,AST-QCM9MM,YMND9D,2025-10-10,0.0,Outbound Logistics,,SERIAL SN9KG8IN7Q in LPN LPN-0000217 (delivery DEL-000136) Created: 2025-10-10. Asset tag present.,
LPN-0000217,DEL-000136,700206,SNZ9HUVVXN,AST-R39XT0,YMND9D,2025-10-10,0.0,Outbound Logistics,,SERIAL SNZ9HUVVXN in LPN LPN-0000217 (delivery DEL-000136) Created: 2025-10-10. Asset tag present.,
LPN-0000217,DEL-000136,700206,SN20B9H0UN,AST-QOKPEY,YMND9D,2025-10-10,0.0,Outbound Logistics,,SERIAL SN20B9H0UN in LPN LPN-0000217 (delivery DEL-000136) Created: 2025-10-10. Asset tag present.,
